;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
1365;1365;adacolau;comuns;Tal i com diu @amnistiaespana, ni rebel·lió, ni sedició, ni cap tipus de violència: la presó de @jcuixart i @jordialapreso ataca la llibertat de manifestació i d’expressió de tothom. Un any després no ens acostumem a la injustícia i exigim #LlibertatJordis ;2018-10-16 10:53:10;410;1023;ca;Tal i com diu @amnistiaespana, ni rebel·lió, ni sedició, ni cap tipus de violència: la presó de @jcuixart i @jordialapreso ataca la llibertat de manifestació i d’expressió de tothom. Un any després no ens acostumem a la injustícia i exigim #LlibertatJordis ;Tal i com diu @amnistiaespana, ni rebel·lió, ni sedició, ni cap tipus de violència: la presó de @jcuixart i @jordialapreso ataca la llibertat de manifestació i d’expressió de tothom. Un any després no ens acostumem a la injustícia i exigim #LlibertatJordis ;16;10;2018
1366;1366;joantarda;erc;Amb els companys i companyes d @Esquerra_ERC a la Festa Major de Bellvitge. Visca la República! ;2018-09-14 20:38:59;63;326;ca;Amb els companys i companyes d @Esquerra_ERC a la Festa Major de Bellvitge. Visca la República! ;Amb els companys i companyes d @Esquerra_ERC a la Festa Major de Bellvitge. Visca la República! ;14;9;2018
1367;1367;martarovira;erc;Avui fa un any que dos activistes socials, en @jcuixart i en @jordialapreso, són a la presó per manifestar-se pacíficament i defensar públicament uns ideals. Lluitarem per la vostra llibertat, pels nostres drets col·lectius i per denunciar l'abús i repressió de l'Estat!;2018-10-16 16:00:55;1562;5864;ca;Avui fa un any que dos activistes socials, en @jcuixart i en @jordialapreso, són a la presó per manifestar-se pacíficament i defensar públicament uns ideals. Lluitarem per la vostra llibertat, pels nostres drets col·lectius i per denunciar l'abús i repressió de l'Estat!;Avui fa un any que dos activistes socials, en @jcuixart i en @jordialapreso, són a la presó per manifestar-se pacíficament i defensar públicament uns ideals. Lluitarem per la vostra llibertat, pels nostres drets col·lectius i per denunciar l'abús i repressió de l'Estat! ;16;10;2018
1368;1368;martarovira;erc;"Això és una OCUPACIÓ IL•LEGAL perquè cap article de cap Llei ho permet. 

I això és una OCUPACIÓ NO LEGÍTIMA perquè les institucions les elegeixen  els ciutadans democràticament. ";2017-10-15 16:34:07;3213;2938;ca;"Això és una OCUPACIÓ IL•LEGAL perquè cap article de cap Llei ho permet. 

I això és una OCUPACIÓ NO LEGÍTIMA perquè les institucions les elegeixen  els ciutadans democràticament. ";Això és una OCUPACIÓ IL•LEGAL perquè cap article de cap Llei ho permet. I això és una OCUPACIÓ NO LEGÍTIMA perquè les institucions les elegeixen els ciutadans democràticament. ;15;10;2017
1369;1369;albiol_xg;ppc;Como los partidos independentistas ya no tienen al @PPopular en el gobierno para pelearse, ahora toca suspender Plenos del Parlament por las peleas entre ellos mismos, con la sumisión del PSC de @sanchezcastejon   vía @Elperiodico;2018-07-18 13:28:31;104;149;es;Como los partidos independentistas ya no tienen al @PPopular en el gobierno para pelearse, ahora toca suspender Plenos del Parlament por las peleas entre ellos mismos, con la sumisión del PSC de @sanchezcastejon   vía @Elperiodico;Com els partits independentistes ja no tenen al @PPopular al govern per barallar-se, ara toca suspendre Plens del Parlament per les baralles entre ells mateixos, amb la submissió del PSC de @sanchezcastejon via @Elperiodico ;18;7;2018
1370;1370;miqueliceta;psc;Pedro Sánchez anuncia un cambio de la ley hipotecaria para corregir al Supremo, Leonor Mayor Ortega  @lavanguardia ;2018-11-07 16:02:34;14;27;es;Pedro Sánchez anuncia un cambio de la ley hipotecaria para corregir al Supremo, Leonor Mayor Ortega  @lavanguardia ;Pedro Sánchez anuncia un canvi de la llei hipotecària per corregir al Suprem, Leonor Mayor Ortega @lavanguardia ;7;11;2018
1371;1371;adacolau;comuns;Queridos @Irene_Montero_ y  @Pablo_Iglesias_ : toda la fuerza y el cariño del mundo. Esos dos peques saldrán adelante con el “sí se puede” grabado en su ADN. Cuidaos, descansad. Nada hay más bello ni importante que la vida luchando por abrirse camino❤️;2018-07-03 15:21:41;850;5378;es;Queridos @Irene_Montero_ y  @Pablo_Iglesias_ : toda la fuerza y el cariño del mundo. Esos dos peques saldrán adelante con el “sí se puede” grabado en su ADN. Cuidaos, descansad. Nada hay más bello ni importante que la vida luchando por abrirse camino❤️;"Benvolguts @Irene_Montero_ i @Pablo_Iglesias_: tota la força i l'afecte del món. Aquests dos petits tiraran endavant amb el ""sí es pot"" gravat en el seu ADN. Cuideu-vos, descanseu. No hi ha res més bell ni important que la vida lluitant per obrir-se camino❤️ ";3;7;2018
1372;1372;krls;jxcat;Gràcies @Joan_BonaNit pel teu gest diari, i pel teu suport. El teu #BonaNit s'estén també fins a Bèlgica! #FreeTothom #Llibertat ;2018-11-16 16:16:25;1033;3596;ca;Gràcies @Joan_BonaNit pel teu gest diari, i pel teu suport. El teu #BonaNit s'estén també fins a Bèlgica! #FreeTothom #Llibertat ;Gràcies @Joan_BonaNit pel teu gest diari, i pel teu suport. El teu #BonaNit s'estén també fins a Bèlgica! #FreeTothom #Llibertat ;16;11;2018
1373;1373;krls;jxcat;Molta sort! Una demostració del resultat del treball en equip, de la suma d'esforços compartits. @concurscastells ;2018-10-07 08:55:20;2036;6857;ca;Molta sort! Una demostració del resultat del treball en equip, de la suma d'esforços compartits. @concurscastells ;Molta sort! Una demostració del resultat del treball en equip, de la suma d'esforços compartits. @concurscastells ;7;10;2018
1374;1374;quimtorraipla;jxcat;Enhorabona @L_Avenc ! Gràcies per tots aquests anys d’història, literatura i cultura. I per als següents 450 números més. ;2018-10-06 20:52:04;64;255;ca;Enhorabona @L_Avenc ! Gràcies per tots aquests anys d’història, literatura i cultura. I per als següents 450 números més. ;Enhorabona @L_Avenc ! Gràcies per tots aquests anys d’història, literatura i cultura. I per als següents 450 números més. ;6;10;2018
1375;1375;krls;jxcat;Si algú vol saber com està el moviment independentista a Catalunya que miri la gent, no els partits. Des de l’#1Oct la societat està unida i mobilitzada, fins i tot en les circumstàncies més extraordinàries com és pujar les muntanyes que hem escollit. ;2018-10-14 09:07:39;3527;9523;ca;Si algú vol saber com està el moviment independentista a Catalunya que miri la gent, no els partits. Des de l’#1Oct la societat està unida i mobilitzada, fins i tot en les circumstàncies més extraordinàries com és pujar les muntanyes que hem escollit. ;Si algú vol saber com està el moviment independentista a Catalunya que miri la gent, no els partits. Des de l’#1Oct la societat està unida i mobilitzada, fins i tot en les circumstàncies més extraordinàries com és pujar les muntanyes que hem escollit. ;14;10;2018
1376;1376;adacolau;comuns;Aquest matí hi ha hagut un terrible accident al carrer Travessera de Gràcia. Estem seguint l'evolució dels ferits i especialment de la nena que ha estat traslladada greu a l'hospital Sant Joan de Déu. Una abraçada i tot l’escalf per la família;2018-11-09 12:31:18;44;245;ca;Aquest matí hi ha hagut un terrible accident al carrer Travessera de Gràcia. Estem seguint l'evolució dels ferits i especialment de la nena que ha estat traslladada greu a l'hospital Sant Joan de Déu. Una abraçada i tot l’escalf per la família;Aquest matí hi ha hagut un terrible accident al carrer Travessera de Gràcia. Estem seguint l'evolució dels ferits i especialment de la nena que ha estat traslladada greu a l'hospital Sant Joan de Déu. Una abraçada i tot l’escalf per la família ;9;11;2018
1377;1377;jaumecollboni;psc;".@socialistes_cat instem a Torra i els partits independistes a triar entre:
👉🏼 un govern de @sanchezcastejon que treballi pel diàleg i pels grans avenços socials 
⛔️ la via de la confrontació que representen Casado, Rivera i VOX ";2018-11-05 16:58:57;48;69;ca;".@socialistes_cat instem a Torra i els partits independistes a triar entre:
👉🏼 un govern de @sanchezcastejon que treballi pel diàleg i pels grans avenços socials 
⛔️ la via de la confrontació que representen Casado, Rivera i VOX ";.@socialistes_cat instem a Torra i els partits independistes a triar entre: 👉🏼 un govern de @sanchezcastejon que treballi pel diàleg i pels grans avenços socials ⛔️ la via de la confrontació que representen Casado, Rivera i VOX ;5;11;2018
1378;1378;miqueliceta;psc;El Consejo de Estado no ve base para recurrir la resolución contra el Rey, José María Brunet @lavanguardia ;2018-10-26 07:39:02;6;16;es;El Consejo de Estado no ve base para recurrir la resolución contra el Rey, José María Brunet @lavanguardia ;El Consell d'Estat no veu base per recórrer la resolució contra el Rei, José María Brunet @lavanguardia ;26;10;2018
1379;1379;albiol_xg;ppc;Hemos acordado desde el @PPCatalunya no acudir a ninguna celebración de la Diada el 11-S. Recuerdo haber acudido con mi familia -siendo un niño- a la manifestaciones de finales de los 70' y 80'. Lamentablemente ese día ha dejado de representarnos. Los indepes. nos han expulsado.;2018-09-04 10:27:30;379;955;es;Hemos acordado desde el @PPCatalunya no acudir a ninguna celebración de la Diada el 11-S. Recuerdo haber acudido con mi familia -siendo un niño- a la manifestaciones de finales de los 70' y 80'. Lamentablemente ese día ha dejado de representarnos. Los indepes. nos han expulsado.;Hem acordat des del @PPCatalunya no acudir a cap celebració de la Diada de l'11-S. Recordo haver anat amb la meva família -sent un nen- a la manifestacions de finals dels 70 'i 80'. Lamentablement aquest dia ha deixat de representar-nos. Els indepes. ens han expulsat. ;4;9;2018
1380;1380;santirodriguez;ppc;Ni en interpel·lacions, ni en preguntes orals, mai s'han atés ni al·lusions, ni contradiccions. Prenem nota de que el criteri ha canviat. ;2017-02-23 10:05:52;7;5;ca;Ni en interpel·lacions, ni en preguntes orals, mai s'han atés ni al·lusions, ni contradiccions. Prenem nota de que el criteri ha canviat. ;Ni en interpel·lacions, ni en preguntes orals, mai s'han atés ni al·lusions, ni contradiccions. Prenem nota de que el criteri ha canviat. ;23;2;2017
1381;1381;inesarrimadas;cs;El nacionalismo es esto: supremacismo, xenofobia y odio. Que esta señora, ni más ni menos que exconsellera del Govern y expresidenta del Parlament, diga públicamente y sin complejos que me quiere echar de Cataluña da una idea de la ruptura social que sufrimos ;2018-10-04 17:54:40;3017;5379;es;El nacionalismo es esto: supremacismo, xenofobia y odio. Que esta señora, ni más ni menos que exconsellera del Govern y expresidenta del Parlament, diga públicamente y sin complejos que me quiere echar de Cataluña da una idea de la ruptura social que sufrimos ;El nacionalisme és això: supremacismo, xenofòbia i odi. Que aquesta senyora, ni més ni menys que exconsellera del Govern i expresidenta del Parlament, digui públicament i sense complexos que em vol fer fora de Catalunya dóna una idea de la ruptura social que patim ;4;10;2018
1382;1382;adacolau;comuns;Modificar la ley para q sean los bancos quienes paguen es una medida necesaria pero que llega tarde. Hace semanas q lo estamos proponiendo en el Congreso. Y hace años que los movimientos piden llegar al fondo de la cuestión y acabar con la estafa hipotecaria. Aquí lo explico 👇 ;2018-11-08 19:08:12;197;351;es;Modificar la ley para q sean los bancos quienes paguen es una medida necesaria pero que llega tarde. Hace semanas q lo estamos proponiendo en el Congreso. Y hace años que los movimientos piden llegar al fondo de la cuestión y acabar con la estafa hipotecaria. Aquí lo explico 👇 ;Modificar la llei per q siguin els bancs els que paguin és una mesura necessària però que arriba tard. Fa setmanes q ho estem proposant al Congrés. I fa anys que els moviments demanen arribar al fons de la qüestió i acabar amb l'estafa hipotecària. Aquí ho explico 👇 ;8;11;2018
1383;1383;quimtorraipla;jxcat;He transmès tot el suport del @Govern a la Sindicatura Electoral del Referèndum. Els demanen penen de presó pel seu compromís amb la democràcia i amb les urnes de l’ 1 d’octubre. Una nova indecència de l’estat. ;2018-11-12 18:50:16;604;1426;ca;He transmès tot el suport del @Govern a la Sindicatura Electoral del Referèndum. Els demanen penen de presó pel seu compromís amb la democràcia i amb les urnes de l’ 1 d’octubre. Una nova indecència de l’estat. ;He transmès tot el suport del @Govern a la Sindicatura Electoral del Referèndum. Els demanen penen de presó pel seu compromís amb la democràcia i amb les urnes de l’ 1 d’octubre. Una nova indecència de l’estat. ;12;11;2018
1384;1384;albert_rivera;cs;🎥 El #SablazoAutónomos y el sablazo a los conductores que proponen Sánchez-Iglesias es una injusticia y una pésima idea para la economía. ¿Los autónomos y los conductores de vehículos diésel son ‘los ricos’? #ElPactoDeLaCárcel @DebatAlRojoVivo ;2018-10-26 15:28:25;985;1536;es;🎥 El #SablazoAutónomos y el sablazo a los conductores que proponen Sánchez-Iglesias es una injusticia y una pésima idea para la economía. ¿Los autónomos y los conductores de vehículos diésel son ‘los ricos’? #ElPactoDeLaCárcel @DebatAlRojoVivo ;🎥 El # SablazoAutónomos i el sablazo als conductors que proposen Sánchez-Iglesias és una injustícia i una pèssima idea per a l'economia. ¿Els autònoms i els conductors de vehicles dièsel són 'els rics'? # ElPactoDeLaCárcel @DebatAlRojoVivo ;26;10;2018
1385;1385;adacolau;comuns;La meva benvinguda i enhorabona als 106 nous agents de la @barcelona_GUB incorporats avui! Barcelona espera de vosaltres professionalitat, vocació d servei públic i empatia per garantir drets i llibertats en una ciutat diversa i oberta com BCN ;2018-07-09 14:22:39;24;77;ca;La meva benvinguda i enhorabona als 106 nous agents de la @barcelona_GUB incorporats avui! Barcelona espera de vosaltres professionalitat, vocació d servei públic i empatia per garantir drets i llibertats en una ciutat diversa i oberta com BCN ;La meva benvinguda i enhorabona als 106 nous agents de la @barcelona_GUB incorporats avui! Barcelona espera de vosaltres professionalitat, vocació d servei públic i empatia per garantir drets i llibertats en una ciutat diversa i oberta com BCN ;9;7;2018
