;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
1396;1396;jaumecollboni;psc;Us recordo que des d’avui i fins el cap de setmana està en marxa @BCNGalleryWknd.  Visiteu les galeries, conegueu els artistes i aquest patrimoni cultural que tenim a Barcelona ;2018-09-26 10:59:54;4;11;ca;Us recordo que des d’avui i fins el cap de setmana està en marxa @BCNGalleryWknd.  Visiteu les galeries, conegueu els artistes i aquest patrimoni cultural que tenim a Barcelona ;Os recuerdo que desde hoy y hasta el fin de semana está en marcha @BCNGalleryWknd. Visita las galerías, conozca los artistas y este patrimonio cultural que tenemos en Barcelona ;26;9;2018
1397;1397;miqueliceta;psc;Cómo han cambiado los presos del “procés”, Xavier Vidal-Folch  via @elpais_espana;2018-10-25 17:20:50;12;13;es;Cómo han cambiado los presos del “procés”, Xavier Vidal-Folch  via @elpais_espana;Cómo han cambiado los presos del “procés”, Xavier Vidal-Folch  via @elpais_espana;25;10;2018
1398;1398;albert_rivera;cs;"Es un orgullo tener a @javierimbroda como uno de nuestros líderes en Andalucía; y qué desesperación sufren algunos ante su crisis interna... ";2018-11-01 18:40:44;230;452;es;"Es un orgullo tener a @javierimbroda como uno de nuestros líderes en Andalucía; y qué desesperación sufren algunos ante su crisis interna... ";"Es un orgullo tener a @javierimbroda como uno de nuestros líderes en Andalucía; y qué desesperación sufren algunos ante su crisis interna... ";1;11;2018
1399;1399;krls;jxcat;Amb aquesta sentència i amb totes les evidències de què ja disposem, els presos i preses haurien de sortir immediatament. @jlcleries. ;2018-11-06 15:34:43;1765;3879;ca;Amb aquesta sentència i amb totes les evidències de què ja disposem, els presos i preses haurien de sortir immediatament. @jlcleries. ;Con esta sentencia y con todas las evidencias de que ya disponemos, los presos y presas deberían salir inmediatamente. @jlcleries. ;6;11;2018
1400;1400;santirodriguez;ppc;"Sanitat pública o sanitat privada?
Intervenció al #Parlament @PPCatalunya @mxandri73 

";2016-11-04 17:23:39;1;1;ca;"Sanitat pública o sanitat privada?
Intervenció al #Parlament @PPCatalunya @mxandri73 

";Sanidad pública o sanidad privada? Intervención al #Parlament @PPCatalunya @ mxandri73 ;4;11;2016
1401;1401;quimtorraipla;jxcat;Benvolguda vicepresidenta d’Espanya, em plau adjuntar-li el document pel qual el Regne Unit i Escòcia van acordar un referèndum d’independència. Cordialment. ;2018-10-11 16:59:21;8798;15654;ca;Benvolguda vicepresidenta d’Espanya, em plau adjuntar-li el document pel qual el Regne Unit i Escòcia van acordar un referèndum d’independència. Cordialment. ;Estimada vicepresidenta de España, me complace adjuntarle el documento por el que el Reino Unido y Escocia acordaron un referéndum de independencia. Cordialmente. ;11;10;2018
1402;1402;martarovira;erc;Tot el suport als perseguits pel #9N. Si això és una amenaça perquè no votem l'1O, nosaltres ho tenim clar, seguirem! Votar no és delicte!;2017-09-05 18:56:28;552;1073;ca;Tot el suport als perseguits pel #9N. Si això és una amenaça perquè no votem l'1O, nosaltres ho tenim clar, seguirem! Votar no és delicte!;Todo el apoyo a los perseguidos por el # 9N. Si esto es una amenaza porque no votamos el 1O, nosotros lo tenemos claro, seguiremos! Votar no es delito! ;5;9;2017
1403;1403;inesarrimadas;cs;Muy pendientes de esta triste noticia en Avilés. Mi más sentido pésame a las familias y amigos de las víctimas. Espero que los heridos tengan una pronta recuperación ;2018-09-03 13:33:28;131;466;es;Muy pendientes de esta triste noticia en Avilés. Mi más sentido pésame a las familias y amigos de las víctimas. Espero que los heridos tengan una pronta recuperación ;Muy pendientes de esta triste noticia en Avilés. Mi más sentido pésame a las familias y amigos de las víctimas. Espero que los heridos tengan una pronta recuperación ;3;9;2018
1404;1404;santirodriguez;ppc;Creo que te confundes de partido! Los únicos que presentamos enmienda a la totalidad fuimos @PPCatalunya ;2017-01-18 22:00:49;38;31;es;Creo que te confundes de partido! Los únicos que presentamos enmienda a la totalidad fuimos @PPCatalunya ;Creo que te confundes de partido! Los únicos que presentamos enmienda a la totalidad fuimos @PPCatalunya ;18;1;2017
1405;1405;jaumecollboni;psc;“Milagro en el Liceu mientras Caballé se apagaba: el amor supera al odio de la política” Imprescindible de ⁦@basteiro⁩  ;2018-10-06 17:22:11;10;15;es;“Milagro en el Liceu mientras Caballé se apagaba: el amor supera al odio de la política” Imprescindible de ⁦@basteiro⁩  ;“Milagro en el Liceu mientras Caballé se apagaba: el amor supera al odio de la política” Imprescindible de ⁦@basteiro⁩  ;6;10;2018
1406;1406;xavierdomenechs;comuns;"Catalunya no pot ser derrotada. No ens ho mereixem. 

Cal crear un bloc democràtic ampli, divers i transversal. 

#Parlament ";2018-03-24 15:24:23;277;565;ca;"Catalunya no pot ser derrotada. No ens ho mereixem. 

Cal crear un bloc democràtic ampli, divers i transversal. 

#Parlament ";Cataluña no puede ser derrotada. No nos lo merecemos. Hay que crear un bloque democrático amplio, diverso y transversal. #Parlament ;24;3;2018
1407;1407;santirodriguez;ppc;Ya, pero cuando el @PPCatalunya presentamos una propuesta de ley en el @parlament_cat, para bajar el IRPF, NO lo votó! ;2017-12-07 22:19:06;35;35;es;Ya, pero cuando el @PPCatalunya presentamos una propuesta de ley en el @parlament_cat, para bajar el IRPF, NO lo votó! ;Ya, pero cuando el @PPCatalunya presentamos una propuesta de ley en el @parlament_cat, para bajar el IRPF, NO lo votó! ;7;12;2017
1408;1408;xavierdomenechs;comuns;"📺🗣 Avui al #Parlament he demanat al President @QuimTorraiPla que promogui el diàleg de tu a tu amb l'Estat, però que ho faci representant tota la ciutadania de Catalunya. 

Només així podrem arribar a consensos i a desbloquejar la situació👇🏼 ";2018-06-20 13:45:12;19;39;ca;"📺🗣 Avui al #Parlament he demanat al President @QuimTorraiPla que promogui el diàleg de tu a tu amb l'Estat, però que ho faci representant tota la ciutadania de Catalunya. 

Només així podrem arribar a consensos i a desbloquejar la situació👇🏼 ";📺🗣 Hoy en #Parlament he pedido al Presidente @QuimTorraiPla que promueva el diálogo de tú a tú con el Estado, pero que lo haga representando toda la ciudadanía de Cataluña. Sólo así podremos llegar a consensos y desbloquear situació👇🏼 ;20;6;2018
1409;1409;santirodriguez;ppc;Quan algú salta al precipici, és dificil deixar en suspens el salt!! @PPCatalunya;2017-10-10 17:45:56;14;30;ca;Quan algú salta al precipici, és dificil deixar en suspens el salt!! @PPCatalunya;Cuando alguien salta al precipicio, es dificil dejar en suspenso el salto !! @PPCatalunya ;10;10;2017
1410;1410;miqueliceta;psc;Eva Granados: “Això durarà, tot i que ja s’ha produït un punt d’inflexió”, Peru Erroteta via @el_triangle ;2018-11-06 09:04:36;12;10;ca;Eva Granados: “Això durarà, tot i que ja s’ha produït un punt d’inflexió”, Peru Erroteta via @el_triangle ;"Eva Granados: ""Esto durará, aunque ya se ha producido un punto de inflexión"", Peru Erroteta vía @el_triangle ";6;11;2018
1411;1411;albiol_xg;ppc;"La #Badalona real: solo quedan siete meses para cumplir los deseos que tantos vecinos me piden a diario 

#RecuperemosBadalona ";2018-10-18 17:25:05;121;379;es;"La #Badalona real: solo quedan siete meses para cumplir los deseos que tantos vecinos me piden a diario 

#RecuperemosBadalona ";"La #Badalona real: solo quedan siete meses para cumplir los deseos que tantos vecinos me piden a diario 

#RecuperemosBadalona ";18;10;2018
1412;1412;albiol_xg;ppc;Quiero aclarar una información q aparece en los medios debido a una mala transcripción o incorrecta exposición: He manifestado al presidente del PP mi ilusión de ser alcalde de Badalona. Si se produce esa circunstancia ese cargo entiendo sí es incompatible con la presidencia PPC;2018-07-22 12:11:34;86;301;es;Quiero aclarar una información q aparece en los medios debido a una mala transcripción o incorrecta exposición: He manifestado al presidente del PP mi ilusión de ser alcalde de Badalona. Si se produce esa circunstancia ese cargo entiendo sí es incompatible con la presidencia PPC;Quiero aclarar una información q aparece en los medios debido a una mala transcripción o incorrecta exposición: He manifestado al presidente del PP mi ilusión de ser alcalde de Badalona. Si se produce esa circunstancia ese cargo entiendo sí es incompatible con la presidencia PPC;22;7;2018
1413;1413;martarovira;erc;Ara mateix el #Parlament està debatent una llei per reparar les víctimes del franquisme anul•lant tots els consells de guerra #dignitat ;2017-06-29 13:22:05;61;99;ca;Ara mateix el #Parlament està debatent una llei per reparar les víctimes del franquisme anul•lant tots els consells de guerra #dignitat ;Ahora mismo el #Parlament está debatiendo una ley para reparar a las víctimas del franquismo anulación • lando todos los consejos de guerra #dignitat ;29;6;2017
1414;1414;inesarrimadas;cs;Magnífica intervención de @Lroldansu en el Senado ante la Ministra Batet. Sánchez y su Gobierno dejan desprotegidos a millones de catalanes ante los abusos del Govern separatista. Dejen de mirar para otro lado por mantenerse unos meses más en Moncloa 👇 ;2018-09-11 16:40:23;469;880;es;Magnífica intervención de @Lroldansu en el Senado ante la Ministra Batet. Sánchez y su Gobierno dejan desprotegidos a millones de catalanes ante los abusos del Govern separatista. Dejen de mirar para otro lado por mantenerse unos meses más en Moncloa 👇 ;Magnífica intervención de @Lroldansu en el Senado ante la Ministra Batet. Sánchez y su Gobierno dejan desprotegidos a millones de catalanes ante los abusos del Govern separatista. Dejen de mirar para otro lado por mantenerse unos meses más en Moncloa 👇 ;11;9;2018
1415;1415;martarovira;erc;"ERC exigeix que es posi fi a la PRESÓ partidista i injusta que afecta a alguns candidats i líders socials! Ya basta! 
Igualtat de condicions a les eleccions. Competitivitat neta! 
I també és una bona manera d'acabar amb els llacets i cartellets que tan molesten a alguns... ";2017-11-28 19:25:10;1521;2978;ca;"ERC exigeix que es posi fi a la PRESÓ partidista i injusta que afecta a alguns candidats i líders socials! Ya basta! 
Igualtat de condicions a les eleccions. Competitivitat neta! 
I també és una bona manera d'acabar amb els llacets i cartellets que tan molesten a alguns... ";ERC exige que se ponga fin a la CÁRCEL partidista e injusta que afecta a algunos candidatos y líderes sociales! Ya basta! Igualdad de condiciones en las elecciones. Competitividad limpia! Y también es una buena manera de acabar con los lacitos y cartelitos que tan molestan a algunos ... ;28;11;2017
1416;1416;miqueliceta;psc;.@socialistes_cat en el dia internacional de la diabetis fem una crida per la detecció precoç, la recerca i l’atenció a les persones afectades per assegurar una vida ben llarga i plena ;2018-11-14 09:13:51;14;18;ca;.@socialistes_cat en el dia internacional de la diabetis fem una crida per la detecció precoç, la recerca i l’atenció a les persones afectades per assegurar una vida ben llarga i plena ;. @ Socialistes_cat en el día internacional de la diabetes hacemos un llamamiento para la detección precoz, la investigación y la atención a las personas afectadas para asegurar una vida muy larga y llena ;14;11;2018
1417;1417;krls;jxcat;Aquest treball de @valtonyc ens permet compartir de manera lírica una experiència que poques persones poden convertir en art, el de veritat: l'art compromès. ;2018-10-23 16:42:32;1896;4976;ca;Aquest treball de @valtonyc ens permet compartir de manera lírica una experiència que poques persones poden convertir en art, el de veritat: l'art compromès. ;Este trabajo de @valtonyc nos permite compartir de manera lírica una experiencia que pocas personas pueden convertirse en arte, el de verdad: el arte comprometido. ;23;10;2018
1418;1418;martarovira;erc;Activitats culturals i lúdiques i nocturnes al Balmes... #Vic #Osona #1O #referèndum #votarem ;2017-09-29 22:13:17;97;281;ca;Activitats culturals i lúdiques i nocturnes al Balmes... #Vic #Osona #1O #referèndum #votarem ;Actividades culturales y lúdicas y nocturnas en Balmes ... #Vic #Osona # 1O # referéndum #votarem ;29;9;2017
1419;1419;albert_rivera;cs;Mañana estaré con @JuanMarin_Cs y @javierimbroda en mi querida #Málaga presentando la imagen y eslogan de campaña de @Cs_Andalucia, no os lo perdáis 😉. Muchas ganas, os esperamos. ;2018-11-02 09:52:52;188;296;es;Mañana estaré con @JuanMarin_Cs y @javierimbroda en mi querida #Málaga presentando la imagen y eslogan de campaña de @Cs_Andalucia, no os lo perdáis 😉. Muchas ganas, os esperamos. ;Mañana estaré con @JuanMarin_Cs y @javierimbroda en mi querida #Málaga presentando la imagen y eslogan de campaña de @Cs_Andalucia, no os lo perdáis 😉. Muchas ganas, os esperamos. ;2;11;2018
1420;1420;inesarrimadas;cs;Hoy empieza el curso escolar en Cataluña, la comunidad autónoma con más barracones (afectan a 20.000 alumnos) y donde los resultados académicos dependen más de la situación socioeconómica de las familias. Pero de nuevo el nacionalismo echa la culpa a los demás ;2018-09-12 17:40:12;641;1278;es;Hoy empieza el curso escolar en Cataluña, la comunidad autónoma con más barracones (afectan a 20.000 alumnos) y donde los resultados académicos dependen más de la situación socioeconómica de las familias. Pero de nuevo el nacionalismo echa la culpa a los demás ;Hoy empieza el curso escolar en Cataluña, la comunidad autónoma con más barracones (afectan a 20.000 alumnos) y donde los resultados académicos dependen más de la situación socioeconómica de las familias. Pero de nuevo el nacionalismo echa la culpa a los demás ;12;9;2018
