Id;username;party;text;created_at;retweet_count;favorite_count;text_clean
6277;subirats9;bcomu;Moltes felicitats a @MVilallonga pel nomenament com a nova Consellera de Cultura. Confio en treballar plegats per la cultura del país i de Barcelona;2019-03-22 15:56:03;2;8;moltes felicitats a mvilallonga pel nomenament com a nova consellera de cultura confio en treballar plegats per la cultura del pais i de barcelona
6278;CarinaMejias;vallsbcn;"La polémica municipalización del Fòrum.
⁦@CiutadansBCN⁩ fue el único grupo Municipal que votó en contra de la remunicipalización del  ⁦@ccib_barcelona⁩
Ahora deben demostrar que son capaces de igualar resultados.  ";2019-03-14 12:02:19;6;8;la polemica municipalizacion del forum ciutadansbcn fue el unico grupo municipal que voto en contra de la remunicipalizacion del ccibbarcelona ahora deben demostrar que son capaces de igualar resultados 
6279;Elisendalamany;erc;"Cs recorda un passat on no volem tornar.

👉🏽Pacta amb un partit xenòfob
👉🏽Pacta amb el masclisme més ranci
👉🏽Sosté governs corruptes
👉🏽 Representa les elits econòmiques

On proposen passat, construïm un nou futur de drets i llibertats. Us deixo intervenció @parlamentcat 👇🏽 ";2019-01-24 18:31:07;246;900;cs recorda un passat on no volem tornar pacta amb un partit xenofob pacta amb el masclisme mes ranci soste governs corruptes representa les elits economiques on proposen passat construim un nou futur de drets i llibertats us deixo intervencio parlamentcat 
6280;elsa_artadi;jxcat;Omplim Plaça Catalunya de groc amb @omnium acompanyant @marcelmauri amb @PujolBonell i @josepcosta #LlibertatPresosPolitics ;2018-04-23 15:28:52;214;989;omplim placa catalunya de groc amb omnium acompanyant marcelmauri amb pujolbonell i josepcosta llibertatpresospolitics 
6281;KRLS;jxcat;Seguint la presentació de la candidatura de @JuntsXCat a Barcelona. Amb ganes de poder sumar el meu suport a la llista d'en @quimforn per guanyar Barcelona. Impressionant, emocionant! ;2019-03-21 19:23:59;335;1003;seguint la presentacio de la candidatura de juntsxcat a barcelona amb ganes de poder sumar el meu suport a la llista d en quimforn per guanyar barcelona impressionant emocionant 
6282;manuelvalls;vallsbcn;"Un extraordinari repàs de l'Europa actual per part de @BHL. Un plaer escoltar a #BCN una crítica a la greu situació a Catalunya.

Quan són els filòsofs i els actors qui expliquen allò que passa i que sembli una paròdia humorística és una mostra clara de la magnitud del problema. ";2019-03-25 20:43:52;25;88;un extraordinari repas de l europa actual per part de bhl un plaer escoltar a bcn una critica a la greu situacio a catalunya quan son els filosofs i els actors qui expliquen allo que passa i que sembli una parodia humoristica es una mostra clara de la magnitud del problema 
6283;lauballarin;psc;Más sobre #Gibraltar de gente que sabe bien de lo que habla y escribe. 👇🏼🇬🇧💔🇪🇸🇪🇺 #Brexit ;2018-11-23 22:33:27;3;11;mas sobre gibraltar de gente que sabe bien de lo que habla y escribe brexit 
6284;jordicoronas;erc;El narcotràfic al Raval se’l combat amb determinació i perseverança. Penseu amb totes les víctimes d’aquestes xarxes. Sort en l’operatiu. No afluixem. ;2018-10-29 07:15:53;17;40;el narcotrafic al raval se l combat amb determinacio i perseveranca penseu amb totes les victimes d aquestes xarxes sort en l operatiu no afluixem 
6285;magrinyajordi;cup;"Avui els grups municipals neguen el dret a un CAP digne als veïns del Raval, i ho fan apel·lant als interessos dels mateixos veïns als que deixen tirats.
@ERCbcn @pscbarcelona @DemocratesBCN @PPBarcelona_ @CiutadansBCN tots amb els lobbies que es parapeten rere la cultura. ";2019-02-22 12:10:20;4;6;avui els grups municipals neguen el dret a un cap digne als veins del raval i ho fan apel lant als interessos dels mateixos veins als que deixen tirats ercbcn pscbarcelona democratesbcn ppbarcelona ciutadansbcn tots amb els lobbies que es parapeten rere la cultura 
6286;galapita;bcomu;tot el suport @Joan_Melenchon davant dels que ens volen espantades, els que volen que la foscor venci a la vida. ;2019-03-26 14:33:15;4;20;tot el suport joanmelenchon davant dels que ens volen espantades els que volen que la foscor venci a la vida 
6287;dianacoromines;bcncapital;"""Divendres [20 d'octubre 2017] vam perdre el temps de mala manera. Cap a les 12:30 la Francesca es va despenjar que havíem de fer un aperitiu"". Nova entrega del #DietariExteriors  ";2019-02-11 21:07:49;23;23; divendres d octubre vam perdre el temps de mala manera cap a les la francesca es va despenjar que haviem de fer un aperitiu nova entrega del dietariexteriors 
6288;g_lopezsanz;bcncapital;Davant d’aquestes opcions, el votant independentista com actuarà? L’última vegada que va pronunciar-se acabava de viure una DUI. Des de llavors, l’endarreriment constant  de les agulles del rellotge pot haver-li provocat una crisi d’identitat partidista. ;2019-01-17 11:31:39;4;4;davant d aquestes opcions el votant independentista com actuara l ultima vegada que va pronunciar se acabava de viure una dui des de llavors l endarreriment constant de les agulles del rellotge pot haver li provocat una crisi d identitat partidista 
6289;ernesturtasun;bcomu;Youth for Climate! Segueixen les marxes dels i les joves a Bèlgica per exigir més acció contra el canvi climàtic!  vía @rtbfinfo;2019-02-07 09:16:32;7;3;youth for climate segueixen les marxes dels i les joves a belgica per exigir mes accio contra el canvi climatic via rtbfinfo
6290;cuevillasjacs;jxcat;"Juicio al Procés: los observadores acumulan toques de atención al tribunal ""muy preocupantes"" - Diario16 ";2019-03-07 15:34:31;2205;3222;juicio al proces los observadores acumulan toques de atencion al tribunal muy preocupantes diario 
6291;ernestmaragall;erc;"Dedicat al Sr. @JosepBorrellF i al seu entusiasme (o és obsessió?) contra @QuimTorraiPla i el @govern català.
Seria recomanable una major atenció i un cert respecte per altres idees, persones i institucions. 
Disposat a parlar-ne amb calma i serenitat quan vostè vulgui. ";2018-09-15 09:23:33;1100;1918;dedicat al sr josepborrellf i al seu entusiasme o es obsessio contra quimtorraipla i el govern catala seria recomanable una major atencio i un cert respecte per altres idees persones i institucions disposat a parlar ne amb calma i serenitat quan voste vulgui 
6292;DianaRibaGiner;erc;"Avui al #parlament he llegit l’article 8:
Tota persona té dret a un recurs efectiu prop dels tribunals competents que l’empari contra actes que violin els seus drets fonamentals reconeguts per la constitució o pel la llei. #VULNERAT #llibertatpresosipresespolítiques ";2018-12-10 19:45:42;39;130;avui al parlament he llegit l article tota persona te dret a un recurs efectiu prop dels tribunals competents que l empari contra actes que violin els seus drets fonamentals reconeguts per la constitucio o pel la llei vulnerat llibertatpresosipresespolitiques 
6293;dianacoromines;bcncapital;"""You and your MP"".A l'entrada del Parlament britànic t'expliquen com contactar ""el teu diputat"" x correu, telf o en persona @HouseofCommons ";2019-02-11 10:50:58;53;99; you and your mp a l entrada del parlament britanic t expliquen com contactar el teu diputat x correu telf o en persona houseofcommons 
6294;annasaliente;cup;@PDeCATBCN vosaltres això no us ho heu llegit oi?  Seguiu fomentant la trata des del vostre moralisme inconscient.;2018-06-29 10:08:47;0;0;pdecatbcn vosaltres aixo no us ho heu llegit oi seguiu fomentant la trata des del vostre moralisme inconscient 
6295;josebouvila;pp;Es vergonzoso que @QuimTorraiPla haya amenazado con plantear desde el Palau de la Generalitat un pulso al estado llenando de propaganda separatista las instituciones en periodo electoral. La buena noticia es que sabe que iba a perder porque #larepublicanoexisteidiota #BouBCN2019 ;2019-03-22 12:27:19;87;181;es vergonzoso que quimtorraipla haya amenazado con plantear desde el palau de la generalitat un pulso al estado llenando de propaganda separatista las instituciones en periodo electoral la buena noticia es que sabe que iba a perder porque larepublicanoexisteidiota boubcn 
6296;javiermulleras;pp;Cuando los separatistas sacaban a los mossos a retirar urnas de un referéndum ilegal  vía @libertaddigital;2017-09-09 08:57:11;9;6;cuando los separatistas sacaban a los mossos a retirar urnas de un referendum ilegal via libertaddigital
6297;KRLS;jxcat;Arrimadas ve a Waterloo a fer un show amb un grup molt reduït de seguidors però no té el coratge suficient per passar per la porta i venir a enraonar amb mi. Tot aquest muntatge per acabar fugint al cap de pocs minuts. Cap sorpresa: Cs va venir a la política per fer i ser això. ;2019-02-24 12:59:43;14979;32025;arrimadas ve a waterloo a fer un show amb un grup molt reduit de seguidors pero no te el coratge suficient per passar per la porta i venir a enraonar amb mi tot aquest muntatge per acabar fugint al cap de pocs minuts cap sorpresa cs va venir a la politica per fer i ser aixo 
6298;lauballarin;psc;Más sobre #Spitzenkandidaten: Las grandes familias políticas perfilan sus cabezas de cartel  #EE2019;2018-11-09 09:00:42;0;2;mas sobre spitzenkandidaten las grandes familias politicas perfilan sus cabezas de cartel ee 
6299;josebouvila;pp;"A ver... Teníamos claro que Celestino Corbacho no iba a aportar muchos votos pero… ¡mira que no aportar ni el suyo propio!  🤦‍♂️#fail #epicfail #BouBCN2019 #YoConBou @CeCorbacho  
👉  ";2019-03-28 19:39:27;19;24;a ver teniamos claro que celestino corbacho no iba a aportar muchos votos pero mira que no aportar ni el suyo propio fail epicfail boubcn yoconbou cecorbacho 
6300;Jaumeasens;bcomu;BCN no és una ciutat de figurants sinó de ciutadans q saben q els drets no són regals caiguts del cel sinó conquestes guanyades al carrer. Esperem q la jornada d'avui serveixi per llançar missatge dunitat en denúncia d'excepcionalitat d'un país amb exiliats i presos polítics #21D;2018-12-21 08:47:59;368;1156;bcn no es una ciutat de figurants sino de ciutadans q saben q els drets no son regals caiguts del cel sino conquestes guanyades al carrer esperem q la jornada d avui serveixi per llancar missatge dunitat en denuncia d excepcionalitat d un pais amb exiliats i presos politics d
6301;ballarinmontsek;psc;"Las causas justas necesitan respuestas rápidas #kellys
'Las Kellys' exigen a Sánchez reformas inmediatas en la subcontratación ";2018-08-26 09:52:34;7;8;las causas justas necesitan respuestas rapidas kellys las kellys exigen a sanchez reformas inmediatas en la subcontratacion 
6302;ferranmascarell;jxcat;Desitjo bones festes a tots els professionals de la cultura. Els millors i més creatius desitjos pel 2016!;2015-12-24 13:46:04;11;24;desitjo bones festes a tots els professionals de la cultura els millors i mes creatius desitjos pel 
6303;montsebenedi;erc;25è aniversari del Grup de Dones de la Trinitat Vella, tota una institució al barri. Teixim amb el fil lila el compromís d’una societat lliure de violències masclistes @NatGaGo @Pilaroidespeto ;2018-11-10 21:53:50;5;16; e aniversari del grup de dones de la trinitat vella tota una institucio al barri teixim amb el fil lila el compromis d una societat lliure de violencies masclistes natgago pilaroidespeto 
6304;annasaliente;cup;"Amb l'obsessió pels tuits, aquest judici em fa pensar en Black Mirror. Paradoxalment, en un dels estats més endarrerits d'Europa.

#JudiciFarsa 
#judici1O";2019-02-26 17:49:38;11;30;amb l obsessio pels tuits aquest judici em fa pensar en black mirror paradoxalment en un dels estats mes endarrerits d europa judicifarsa judici o
6305;joanlopezalegre;pp; Elliott: «Ha­ce fal­ta bue­na his­to­ria fren­te a mi­tos ma­lin­ten­cio­na­dos».;2018-05-26 09:20:25;7;31; elliott hace falta buena historia frente a mitos malintencionados 
6306;ernestmaragall;erc;"@Esquerra_ERC 
Avui nomès he pogut acompanyar amb tot el cor als milers de catalanes i catalans aplegats a Lledoners.

1 any de repressió, crueltat i injustícia per dones i homes dignes, demòcrates, que sempre van actuar amb honestedat, pacíficament i amb respecte per tothom. ";2018-11-01 18:45:59;27;81;esquerraerc avui nomes he pogut acompanyar amb tot el cor als milers de catalanes i catalans aplegats a lledoners any de repressio crueltat i injusticia per dones i homes dignes democrates que sempre van actuar amb honestedat pacificament i amb respecte per tothom 
6307;montsebenedi;erc;Un mar de sentiments i emocions em venen a la memòria quan penso en l’ #1Oct Han passat sis mesos de l’empoderament col-lectiu més gran de les darreres dècades. Res tornarà a ser igual. Persistirem fins a vèncer #LlibertatPresesPolítiques #LlibertatPresosPolítics;2018-04-01 13:31:02;59;154;un mar de sentiments i emocions em venen a la memoria quan penso en l oct han passat sis mesos de l empoderament col lectiu mes gran de les darreres decades res tornara a ser igual persistirem fins a vencer llibertatpresespolitiques llibertatpresospolitics
