ResponseMetadata;Sentiment;SentimentScore
{'RequestId': 'ae36b4e0-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'ae36b4e0-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:25:25 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.2167709916830063, 'Negative': 0.05828677490353584, 'Neutral': 0.6114731431007385, 'Mixed': 0.11346910893917084}
{'RequestId': 'ae45a901-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'ae45a901-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:25 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.19214200973510742, 'Negative': 0.0060151806101202965, 'Neutral': 0.771204948425293, 'Mixed': 0.030637921765446663}
{'RequestId': 'ae53b2c4-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'ae53b2c4-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.06068728119134903, 'Negative': 0.05771172046661377, 'Neutral': 0.863990843296051, 'Mixed': 0.01761021465063095}
{'RequestId': 'ae616e65-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'ae616e65-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.13550935685634613, 'Negative': 0.3337317109107971, 'Neutral': 0.4726203680038452, 'Mixed': 0.05813860520720482}
{'RequestId': 'ae6f9f37-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'ae6f9f37-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.016435544937849045, 'Negative': 0.7449659109115601, 'Neutral': 0.17079052329063416, 'Mixed': 0.06780805438756943}
{'RequestId': 'ae7d81eb-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'ae7d81eb-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.018873099237680435, 'Negative': 0.10809868574142456, 'Neutral': 0.8558704257011414, 'Mixed': 0.017157817259430885}
{'RequestId': 'ae8c27ef-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'ae8c27ef-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.11234693974256516, 'Negative': 0.003107702825218439, 'Neutral': 0.8782581686973572, 'Mixed': 0.006287201773375273}
{'RequestId': 'ae9b4320-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'ae9b4320-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.002003328874707222, 'Negative': 0.02179139479994774, 'Neutral': 0.9684163928031921, 'Mixed': 0.007788927759975195}
{'RequestId': 'aea925d2-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'aea925d2-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.31382420659065247, 'Negative': 0.0028108577243983746, 'Neutral': 0.675740122795105, 'Mixed': 0.007624809164553881}
{'RequestId': 'aeb84103-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'aeb84103-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.0464349202811718, 'Negative': 0.09539332985877991, 'Neutral': 0.8265586495399475, 'Mixed': 0.03161311522126198}
{'RequestId': 'aec5fca5-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'aec5fca5-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.577211856842041, 'Negative': 0.008368739858269691, 'Neutral': 0.3616470992565155, 'Mixed': 0.05277230218052864}
{'RequestId': 'aedd5537-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'aedd5537-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.7179909348487854, 'Negative': 0.0086611807346344, 'Neutral': 0.2577487528324127, 'Mixed': 0.015599205158650875}
{'RequestId': 'aeebfb38-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'aeebfb38-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:26 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.5910903215408325, 'Negative': 4.81129864056129e-05, 'Neutral': 0.40200474858283997, 'Mixed': 0.006856787018477917}
{'RequestId': 'aef9b6da-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'aef9b6da-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.01779145561158657, 'Negative': 0.03830593079328537, 'Neutral': 0.9225791096687317, 'Mixed': 0.021323446184396744}
{'RequestId': 'af09955d-8b61-11e9-9387-7fef5946b0b6', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'af09955d-8b61-11e9-9387-7fef5946b0b6', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT', 'connection': 'close'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.19395670294761658, 'Negative': 0.008006349205970764, 'Neutral': 0.7798003554344177, 'Mixed': 0.018236583098769188}
{'RequestId': 'af3363ff-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'af3363ff-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.09919854998588562, 'Negative': 0.0010895755840465426, 'Neutral': 0.8960754871368408, 'Mixed': 0.003636424196884036}
{'RequestId': 'af4146b0-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'af4146b0-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.034999605268239975, 'Negative': 0.0016182317631319165, 'Neutral': 0.95965576171875, 'Mixed': 0.003726489841938019}
{'RequestId': 'af4fecb2-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'af4fecb2-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.05067867040634155, 'Negative': 0.058019619435071945, 'Neutral': 0.8729757070541382, 'Mixed': 0.01832597516477108}
{'RequestId': 'af5dcf63-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'af5dcf63-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.2746303975582123, 'Negative': 0.19794093072414398, 'Neutral': 0.3900667130947113, 'Mixed': 0.13736195862293243}
{'RequestId': 'af6d38b7-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'af6d38b7-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.12680302560329437, 'Negative': 0.04379863664507866, 'Neutral': 0.7952747941017151, 'Mixed': 0.03412353992462158}
{'RequestId': 'af7b909a-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'af7b909a-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.011566250585019588, 'Negative': 0.0017033873591572046, 'Neutral': 0.984994113445282, 'Mixed': 0.0017362127546221018}
{'RequestId': 'af89e87e-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'af89e87e-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.008300774730741978, 'Negative': 0.10231716185808182, 'Neutral': 0.8671361207962036, 'Mixed': 0.022245975211262703}
{'RequestId': 'af97f240-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'af97f240-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.11551674455404282, 'Negative': 0.00024551423848606646, 'Neutral': 0.8819484710693359, 'Mixed': 0.002289189025759697}
{'RequestId': 'afa67132-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'afa67132-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.09005595743656158, 'Negative': 0.0022771861404180527, 'Neutral': 0.8840950727462769, 'Mixed': 0.02357173152267933}
{'RequestId': 'afb42cd4-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'afb42cd4-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.024484632536768913, 'Negative': 0.40564608573913574, 'Neutral': 0.5238574743270874, 'Mixed': 0.04601183161139488}
{'RequestId': 'afc2abc5-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'afc2abc5-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:27 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.6423162221908569, 'Negative': 0.0005083824507892132, 'Neutral': 0.3485584855079651, 'Mixed': 0.008616996929049492}
{'RequestId': 'afd103a6-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'afd103a6-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.21041472256183624, 'Negative': 0.002948605455458164, 'Neutral': 0.7786037921905518, 'Mixed': 0.00803279411047697}
{'RequestId': 'afe1f398-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'afe1f398-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.006450287997722626, 'Negative': 0.11409945785999298, 'Neutral': 0.8501195907592773, 'Mixed': 0.02933063730597496}
{'RequestId': 'afefd649-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'afefd649-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.01994979940354824, 'Negative': 0.07838709652423859, 'Neutral': 0.8860238790512085, 'Mixed': 0.015639271587133408}
{'RequestId': 'affd43cc-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'affd43cc-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.2942826449871063, 'Negative': 0.006404489744454622, 'Neutral': 0.685402512550354, 'Mixed': 0.013910302892327309}
{'RequestId': 'b00b4d91-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b00b4d91-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.05172519385814667, 'Negative': 0.0035292014945298433, 'Neutral': 0.9398934245109558, 'Mixed': 0.004852180369198322}
{'RequestId': 'b01a8fd2-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b01a8fd2-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.1597912311553955, 'Negative': 0.04950476810336113, 'Neutral': 0.732490062713623, 'Mixed': 0.058213893324136734}
{'RequestId': 'b0289993-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0289993-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.01304745115339756, 'Negative': 0.06647391617298126, 'Neutral': 0.9010734558105469, 'Mixed': 0.01940521039068699}
{'RequestId': 'b03b1024-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b03b1024-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '159', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.23362566530704498, 'Negative': 0.02806510590016842, 'Neutral': 0.64177405834198, 'Mixed': 0.09653513133525848}
{'RequestId': 'b04940f5-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b04940f5-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.042435552924871445, 'Negative': 0.16339734196662903, 'Neutral': 0.7692434191703796, 'Mixed': 0.024923644959926605}
{'RequestId': 'b0574ab6-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0574ab6-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.7201380729675293, 'Negative': 0.005510090850293636, 'Neutral': 0.24880945682525635, 'Mixed': 0.025542354211211205}
{'RequestId': 'b0650657-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0650657-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:25:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.2632293701171875, 'Negative': 0.012130310758948326, 'Neutral': 0.6984990239143372, 'Mixed': 0.02614130824804306}
{'RequestId': 'b0738548-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0738548-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.006520081777125597, 'Negative': 0.8737395405769348, 'Neutral': 0.06198449060320854, 'Mixed': 0.05775591358542442}
{'RequestId': 'b08167f9-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b08167f9-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.08385720103979111, 'Negative': 0.08893951773643494, 'Neutral': 0.7653229832649231, 'Mixed': 0.061880260705947876}
{'RequestId': 'b08efc8a-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b08efc8a-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.04006391391158104, 'Negative': 0.11869338899850845, 'Neutral': 0.8106987476348877, 'Mixed': 0.03054395690560341}
{'RequestId': 'b09d546b-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b09d546b-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.09746987372636795, 'Negative': 0.005932893604040146, 'Neutral': 0.8836517930030823, 'Mixed': 0.012945538386702538}
{'RequestId': 'b0ac6f9c-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0ac6f9c-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.03072904609143734, 'Negative': 0.07882768660783768, 'Neutral': 0.8689385652542114, 'Mixed': 0.021504640579223633}
{'RequestId': 'b0bc752d-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0bc752d-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.941712498664856, 'Negative': 3.099644527537748e-05, 'Neutral': 0.05613543465733528, 'Mixed': 0.002121077850461006}
{'RequestId': 'b0ce015e-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0ce015e-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.08908803015947342, 'Negative': 0.027100108563899994, 'Neutral': 0.8626473546028137, 'Mixed': 0.021164530888199806}
{'RequestId': 'b0dddfdf-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0dddfdf-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.13885997235774994, 'Negative': 0.050520844757556915, 'Neutral': 0.7824567556381226, 'Mixed': 0.028162438422441483}
{'RequestId': 'b0eb9b81-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0eb9b81-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.9827022552490234, 'Negative': 3.631198705988936e-05, 'Neutral': 0.012722133658826351, 'Mixed': 0.004539228044450283}
{'RequestId': 'b0f93012-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b0f93012-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.31145453453063965, 'Negative': 0.004405694082379341, 'Neutral': 0.672765851020813, 'Mixed': 0.011373855173587799}
{'RequestId': 'b108e783-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b108e783-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.09166190028190613, 'Negative': 0.33795827627182007, 'Neutral': 0.48927563428878784, 'Mixed': 0.08110416680574417}
{'RequestId': 'b116ca34-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b116ca34-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.010916355066001415, 'Negative': 0.16157211363315582, 'Neutral': 0.7917090058326721, 'Mixed': 0.03580250218510628}
{'RequestId': 'b124ace5-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b124ace5-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.03029722161591053, 'Negative': 0.12940944731235504, 'Neutral': 0.8080992698669434, 'Mixed': 0.032194022089242935}
{'RequestId': 'b132b6a6-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b132b6a6-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:25:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.011383368633687496, 'Negative': 0.024233555421233177, 'Neutral': 0.9521697759628296, 'Mixed': 0.012213270179927349}
{'RequestId': 'b1409957-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b1409957-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:25:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.005081675946712494, 'Negative': 0.1122201532125473, 'Neutral': 0.866578996181488, 'Mixed': 0.016119154170155525}
{'RequestId': 'b14f8d78-8b61-11e9-bab0-71dbf2e8a925', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': 'b14f8d78-8b61-11e9-bab0-71dbf2e8a925', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:25:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.12045584619045258, 'Negative': 0.03066619113087654, 'Neutral': 0.8291090726852417, 'Mixed': 0.019768841564655304}
